rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
85,XGBoost,A,grid,loeo,feature_noise,40.1217529296875,54.66125036266046,0.1704304670281317,24.345115752091793,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
86,Ridge,N,random,loeo,none,40.2674121654201,63.250227271199115,-0.11075390993071044,23.88981752352984,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
87,Ridge,N,grid,loeo,none,40.2674121654201,63.250227271199115,-0.11075390993071044,23.88981752352984,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
88,XGBoost,A,grid,loeo,grouped_scaling,41.169429016113284,53.08336090440634,0.21763305423080392,25.519750268508467,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
89,XGBoost,N,grid,loeo,none,41.4780387878418,57.30399846413892,0.08827571501766229,25.876915219046776,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
90,Ridge,A,random,loeo,feature_noise,41.51559510077402,64.01920604083557,-0.13792656838843897,25.419786505838417,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
91,Ridge,A,grid,loeo,feature_noise,41.51559510077402,64.01920604083557,-0.13792656838843897,25.419786505838417,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
92,Ridge,N,none,loeo,none,42.582849315296414,65.34621258152558,-0.1855899588109835,26.36629651673214,"LOEO-CV (honest, n=10)",FUSION_N_ST
93,Ridge,A,random,loeo,feature_scaling,43.120823626013006,68.93643390002389,-0.3194450157710307,25.79234720762974,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
94,Ridge,A,grid,loeo,feature_scaling,43.120823626013006,68.93643390002389,-0.3194450157710307,25.79234720762974,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
95,Ridge,A,none,loeo,feature_noise,43.24379058988059,65.25279451387938,-0.18220257486640068,27.14617301002954,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
96,XGBoost,N,random,loeo,none,43.34657669067383,57.06189238316583,0.09596340541579151,27.135733546738134,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
97,XGBoost,A,grid,loeo,feature_scaling,43.408468627929686,54.28684186024646,0.18175600921805934,27.76938848268949,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
98,XGBoost,N,random,loeo,none,43.632991027832034,60.60287587361608,-0.019718122368365343,27.012101899575867,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
99,XGBoost,N,none,loeo,none,44.03835525512695,58.50942457270663,0.04951487667477039,27.828235621720072,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
100,Ridge,A,none,loeo,grouped_scaling,44.066750006888945,73.20332009565948,-0.4878365636763804,25.74040983782538,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
101,XGBoost,A,none,loeo,grouped_scaling,44.3121826171875,56.80403133285097,0.10411557472644384,27.18097514856737,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
102,XGBoost,A,random,loeo,feature_scaling,44.457392883300784,55.453393181843985,0.14621224608997974,28.551343864001716,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
103,XGBoost,A,grid,loeo,feature_scaling,45.762108612060544,54.28856783257799,0.1817039786010396,28.171176003283033,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
104,Ridge,A,none,loeo,feature_scaling,46.00336071357373,77.7613971521235,-0.6788882127696385,26.70818936403565,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
105,XGBoost,A,random,loeo,feature_scaling,46.379144287109376,57.17875660049833,0.09225663330852152,27.780211621236973,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
